place_id,country,is_uk,metric_version,betweenness_mean_bike,betweenness_mean_road,betweenness_median_bike,betweenness_median_road,bike_lcc_share_of_road,bike_offroad_share,bikeable_length_share,circuity_avg_bike,circuity_avg_road,closeness_mean_bike,closeness_mean_road,closeness_median_bike,closeness_median_road,clustering_mean_bike,clustering_mean_road,component_size_gini_bike,component_size_gini_road,components_per_km_bike,components_per_km_road,connectivity_ratio_bike,connectivity_ratio_road,cycle_network_density_km2,dead_end_proportion_bike,dead_end_proportion_road,edge_length_avg_m_bike,edge_length_avg_m_road,entropy_gap_kl,four_way_proportion_bike,four_way_proportion_road,intersection_count_bike,intersection_count_road,intersection_density_km2_bike,intersection_density_km2_road,intersection_density_per_km_bike,intersection_density_per_km_road,intersection_ratio_bike_road,k_avg_bike,k_avg_road,lcc_length_km_bike,lcc_length_km_road,lcc_length_share_bike,lcc_length_share_road,length_km_bike,length_km_road,linearity_mean_bike,linearity_mean_road,linearity_median_bike,linearity_median_road,low_stress_coverage,low_stress_route_fraction,lts1_coverage,lts2_coverage,mean_route_lts,meshedness_bike,meshedness_road,modal_directness_gap,n_components_bike,n_components_road,n_edges_bike,n_edges_road,n_nodes_bike,n_nodes_road,orientation_entropy_bike,orientation_entropy_road,orientation_order_bike,orientation_order_road,self_loop_proportion_bike,self_loop_proportion_road,street_density_km2,three_way_proportion_bike,three_way_proportion_road
"Savona, Italy",IT,False,0.5.0,8.946269756345712e-06,0.0091179063399857,0.0,0.0002847890223606,0.010245503102517,0.998839679108492,0.3963403917626469,1.2824529379305656,1.290006292917668,7.407275801685325e-06,2.925948561933688e-05,3.980140173872156e-06,2.9313848256711605e-05,0.0138835817093363,0.015308195264394,0.5996015641241721,0.4997932395966151,0.4242959486019446,0.0006251510129821,0.5369024856596558,0.3854920634920635,0.8205331546136211,0.0248376003056935,0.3666920586554942,301.04057042692125,263.4626534055974,0.0205153137674063,0.4940771876194115,0.0434203008950676,1314.0,6651.0,0.8503116090329332,4.303974514214642,1.0362915919385784,2.078939693672144,0.1975642760487145,3.218952999617883,2.3125119024947627,32.77769015727253,3198.5655268390547,0.0258502623387743,0.9997932395966116,1267.9828826381922,3199.227000304169,0.8718748573763772,0.8950082271157076,0.9302786055759904,0.97291367145506,0.559724843362413,0.0017451062620906,0.2773993718474491,0.2823254715149638,2.640331304493809,0.4079173838209983,0.0782418210390971,1.1043213644937333,538.0,2.0,4212.0,12143.0,2617.0,10502.0,3.5703040780238413,3.575180308302849,0.0119925120281124,0.0075757456741718,0.0,0.0005764638063081,2.070273864756653,0.0080244554833779,0.5898876404494382
"Schweinfurt, Germany",DE,False,0.5.0,0.0144928705538402,0.021079348996357,0.0010373054522014,0.0070455614058374,0.7948501805941259,0.9945758134504524,1.354894861427537,1.0282382063542446,1.0704208670419302,0.0001591166603103,0.0003321655184203,0.0001831357959983,0.0003345612730828,0.0035426731078904,0.0343910806174957,0.8731872187035246,,0.4402197980825503,0.0048889470682025,0.6507826887661142,0.4355670103092783,7.772892114809478,0.012767425810904,0.2409948542024013,49.01561501714032,134.47930336571423,0.0250257654756534,0.7694962042788129,0.0909090909090909,2283.0,884.0,64.032180465847,24.79388853780497,8.237883598544773,4.321829208291083,2.582579185520362,3.90200138026225,2.608919382504288,162.58105671950992,204.5430204192511,0.5866508193533632,0.9999999999999988,277.13428730691135,204.54302041925132,0.9867019164657632,0.9662735214967912,0.9999889475898178,0.9980766125620136,0.8779857350021535,0.7113927291346647,0.6215036864040896,0.2564820485980639,1.1338854581290017,0.4969780694180625,0.1529866781263429,1.0633796900427668,122.0,1.0,5654.0,1521.0,2898.0,1166.0,3.552762488791545,3.551423430693909,0.0277997867745052,0.0290012170940532,0.0,0.0006574621959237,5.736896888530412,0.0182884748102139,0.6672384219554031
"Schwerin, Germany",DE,False,0.5.0,0.003332518193477,0.0207919493441881,6.0488543290413845e-05,0.0033546164751137,0.6440322669010993,0.9691012499830006,1.375731419203134,1.0357584427335624,1.1030932754090856,4.572966248524077e-05,0.0001705015767468,4.65487026538294e-05,0.0001689293187316,0.0067131422669765,0.0359322033898305,0.8353967897671599,,0.3620570638963442,0.0031326621279662,0.6434108527131783,0.4202308214528173,3.365355469693464,0.005422153369481,0.2854237288135593,88.18419533036455,171.89947072775652,0.0399771387757705,0.7436096049573974,0.0881355932203389,1924.0,1054.0,14.744020037136838,8.077025529699702,4.381118181990982,3.301825882876451,1.825426944971537,3.857474825716499,2.517966101694915,205.5862523926912,319.21731714144374,0.4681380812500034,0.9999999999999996,439.1572927452154,319.21731714144386,0.9802716425661157,0.9470887376436248,0.9999978012509214,0.9994906600188284,0.8930105231264553,0.7542953339244638,0.6153167710409004,0.2776937520855549,1.1373843499955958,0.4956386896685404,0.1300509337860781,1.0645719560145674,159.0,1.0,4980.0,1857.0,2582.0,1475.0,3.540097327773916,3.5508093812215558,0.0391335156284178,0.0295519064262176,0.0004016064257028,0.0032310177705977,2.4462300000699133,0.0015491866769945,0.6264406779661017
"Scott, United States",US,False,0.5.0,,0.0309553655956944,,0.0098978076635198,0.0,,0.0,,1.0945399396162212,,5.963086106712448e-05,,5.857807652307604e-05,,0.0045045045045045,,,,0.0014804238412257,,0.3865461847389558,0.0,,0.3693693693693693,,877.2496514417059,,,0.051051051051051,0.0,420.0,0.0,0.6433844107968038,,0.6217780133148236,0.0,,2.3123123123123124,0.0,675.482231610113,,0.9999999999999992,0.0,675.4822316101136,,0.9498421601233926,,0.995752433581929,0.6178590660938228,0.2800594450951499,0.0995046479163624,0.5183544181774604,2.2023419788266083,,0.0791258477769404,1.022269822929037,0.0,1.0,0.0,770.0,0.0,666.0,,3.104909099528933,,0.3882018388979272,,0.0,1.0347493752099597,,0.5795795795795796
"Seattle, United States",US,False,0.5.0,0.0007189245487076,0.0063277313495731,5.00065798131333e-06,0.0011937788683602,0.042878900009693,0.9029929436283702,0.2326673210105614,1.0416051652759994,1.0294580101099664,2.201880293969333e-05,9.223593747388831e-05,1.7605273097029845e-05,9.0497762037613e-05,0.0113800815682147,0.0214196372732958,0.827807601040466,0.6665098306297284,0.7956617989861431,0.0010975760822166,0.609992542878449,0.5176096997690531,1.7044125617397017,0.0157873963952111,0.1440323278972434,45.731956783255285,127.03549511083888,0.2682556983774838,0.679778976450467,0.3882234088613076,5239.0,11862.0,14.04109944881044,31.791471972091895,8.238087282388149,4.3398158290848245,0.4416624515258809,3.658992237863439,3.1052099870111127,117.20071356628009,2732.7968156982497,0.184292748218589,0.9998174741561178,635.9485910279479,2733.295712804809,0.976847066553904,0.9855522616719232,0.9998822157755411,0.9999905951971476,0.8254098805180149,0.4048437677107341,0.4148719629577203,0.4105379175602947,1.3235707441404343,0.448180561953017,0.2764606113095882,1.1672381046969305,506.0,3.0,13906.0,21516.0,7601.0,13858.0,3.4360704469107177,2.8706144376664025,0.1297100916655086,0.5436414129401694,0.0005752912411908,0.0003253392823944,7.325534820862674,0.0094724378371266,0.4677442632414489
"Sebastian, United States",US,False,0.5.0,,0.0221809636994239,,0.0087760314341846,0.0,,0.0,,1.057535025067524,,0.0002697020574722,,0.000274412525005,,0.0366013071895424,,,,0.0038030609389767,,0.4950884086444008,0.0,,0.0892156862745098,,173.90614349545984,,,0.1401960784313725,0.0,929.0,0.0,26.05861256789137,,3.5330436123093603,0.0,,2.9647058823529413,0.0,262.94608896513523,,0.9999999999999998,0.0,262.9460889651353,,0.976688476712238,,0.9999999939982728,0.8582352457074082,0.0568052715291979,0.1339635354158373,0.7242717102915708,2.008477258716105,,0.2422604422604422,1.1089002274247162,0.0,1.0,0.0,1512.0,0.0,1020.0,,3.2874801778768985,,0.2513130987319185,,0.0019841269841269,7.375683809025571,,0.7705882352941177
"Sedgwick, United States",US,False,0.5.0,,0.0783613899810411,,0.0583845478489903,0.0,,0.0,,1.0647347756188363,,0.0011250649310217,,0.001156736065468,,0.0434782608695652,,,,0.0551014284263371,,0.5472636815920398,0.0,,0.1014492753623188,,164.98499858424478,,,0.391304347826087,0.0,62.0,0.0,17.567444787898804,,3.4162885624329,0.0,,3.188405797101449,0.0,18.14834984426693,,1.0000000000000004,0.0,18.148349844266924,,0.9769887648625932,,1.0,0.7118692687087677,0.3351515151515151,0.2204568042618445,0.491412464446923,1.9634208344433284,,0.3157894736842105,1.0011773673466944,0.0,1.0,0.0,110.0,0.0,69.0,,2.36087146008347,,0.8032641493835807,,0.0,5.142260223881146,,0.5072463768115942
"Sefton, United Kingdom",UK,True,0.5.0,0.0003622640758575,0.0089010095591888,4.380944456302706e-05,0.0003217840391767,0.049987451097749,0.9643722639332988,0.2453579993956633,1.035971004260435,1.0674183332097766,5.492620590218005e-05,8.33970596467235e-05,3.768898101742625e-05,8.710003946215458e-05,0.0033238366571699,0.0102141057934508,0.7632483518519158,0.748837806202894,0.4683861331307908,0.0041043673060586,0.589280050745322,0.3987150415721844,1.17861992782013,0.0284900284900284,0.3350125944584383,128.69695869500868,102.64051034169944,0.0722727679928182,0.6362773029439696,0.0594458438287153,685.0,5280.0,3.3763725253522794,26.02517800563509,2.864683046380283,5.417764843997394,0.1297348484848484,3.528964862298196,2.3916876574307304,48.71635248040344,972.5951211862048,0.2037327139154712,0.9979719043571978,239.11894925532613,974.571645694436,0.9709896269500564,0.9707554145690884,0.99809799387086,0.9999905435239914,0.7686971312008769,0.0428195488721804,0.299851362879885,0.4688457683209919,1.4267397722109658,0.4364588291289862,0.0982047244094488,1.1837248705707686,112.0,4.0,1858.0,9495.0,1053.0,7940.0,3.4843122566698708,3.5622241808267616,0.0882632089337633,0.0192893954061761,0.0,0.0014744602422327,4.803674348189855,0.0142450142450142,0.6055415617128463
"Seoul, South Korea",KO,False,0.5.0,0.0036922024085972,0.0029307932907574,4.448093091738531e-05,0.0002143653992706,0.2217324705313579,0.9415462315613948,0.3287120997118729,1.032500206570267,1.0482590305749535,2.603002385408741e-05,7.271764461666025e-05,2.846431250618345e-05,7.284169907295876e-05,0.0062428493259712,0.0202774500339661,0.9254305676519744,0.9597105526109068,0.3054973891422783,0.0040427008148733,0.6496019900497513,0.488990910976194,3.3508816752521584,0.0088046560214893,0.1407272337230505,77.84141060248498,90.43557624304034,0.0125699692747424,0.7689897030293986,0.2082162394079159,10438.0,40051.0,17.206490056854136,66.02195183627754,5.13491424777311,6.476568413459666,0.2606177124166687,3.897030293985973,2.933819585970181,1371.1902060349823,6179.327456268285,0.6745491593577292,0.9992468857129968,2032.750596473293,6183.984703499099,0.9831161688495272,0.975014717622156,1.0,0.999992441338392,0.8139495335685016,0.3667329088768781,0.3278163876227589,0.4861331459457428,1.2039583049911176,0.4975185641255271,0.2337355859479753,1.238147690894156,621.0,25.0,26114.0,68380.0,13402.0,46615.0,3.574880401236142,3.576209353930624,0.0078476782135601,0.0066424033978006,0.000153174542391,0.0002778590231061,10.193971192996294,0.0098492762274287,0.6509707175801781
"Setúbal, Portugal",PT,False,0.5.0,0.0066470746847498,0.0137817552786008,0.000195997048515,0.0017983876197541,0.0224977198200457,1.0,0.0805989719594822,1.0797671106462718,1.1036663861484952,0.0001968997035434,0.0001094798249607,0.000179520599316,0.0001099509585771,0.0,0.0259093697957752,0.6977307982014798,,0.9631198672387652,0.0015842136974121,0.5961538461538461,0.4344470753310532,0.2210977388844095,0.0023923444976076,0.2479621351564554,68.38215812387156,127.41783858668973,0.1140764862961047,0.7033492822966507,0.0999211149092821,294.0,2860.0,1.2776617495268623,12.428954434172878,5.778719203432592,4.530851174598877,0.1027972027972028,3.5598086124401918,2.6053115961083355,14.201190064696265,631.2279723584614,0.2791315977498518,1.0000000000000009,50.876325644160445,631.2279723584609,0.9657981202162346,0.9604805232009002,0.9986394646901778,0.9999569722543732,0.720986955578272,0.0422830548132615,0.2604944458211681,0.4604925097571038,2.314965331186248,0.4512635379061371,0.1515590053940271,1.089548625604127,49.0,1.0,744.0,4954.0,418.0,3803.0,3.4700662103282043,3.555288929731262,0.1006029955422261,0.0255309894176699,0.0,0.0028259991925716,2.743183113992534,0.0,0.6521167499342624
"Seville, Spain",ES,False,0.5.0,0.0156205285716856,0.0075962851030403,0.0043245535714285,0.001753741471444,0.435785104758469,0.9979688776629776,0.556700465047697,1.0422889745359616,1.0462746682772408,0.0001251453636779,0.000194079403446,0.0001401884697579,0.0001967999060902,0.0065744459318756,0.0261016798110769,0.941577622228826,0.856294800913316,0.2075973373622704,0.0067415561647139,0.6796875,0.4949413914516201,4.083627344123877,0.002454261490406,0.1170966448335784,63.27773354546601,93.50165974722212,0.025830136095614,0.8442659526996876,0.196898810319476,3807.0,6605.0,26.89487393449559,46.66158191156904,6.586025527818029,6.361139781133688,0.5763815291445874,4.076305220883534,2.968854431225772,452.4913326801167,1036.3906021986838,0.7827999653658128,0.9981264933291668,578.0420959378321,1038.3359314929016,0.9730121219298798,0.9798423861191732,0.9999955686930604,0.9999999930801724,0.7665479763438534,0.441951941426179,0.3816653953480975,0.3848825809957559,1.101185739585278,0.5327603527179373,0.2427625860800962,1.1217871084077666,120.0,7.0,9135.0,11105.0,4482.0,7481.0,3.5361909264109306,3.544338139794072,0.0426158455079992,0.0353459214342217,0.0002189381499726,0.0011706438541197,7.33541213006531,0.0051316376617581,0.6860045448469456
"Shawnee, United States",US,False,0.5.0,0.0040105844135875,0.0124233482295061,0.0013383764911259,0.0019581614054643,0.1597839411428428,1.0,0.2602663496999992,1.3213666576992993,1.064989812943146,0.0001142243299067,0.0001295423993907,8.341754832590938e-05,0.000128774918515,0.0348915989159891,0.0132465456206463,0.8045281471384751,,0.1344709696903096,0.0017499134210958,0.7061224489795919,0.4045251971203291,1.3366420441928604,0.0,0.3353888317917095,143.28611432196226,161.42848686155014,0.1852276556137205,0.7865853658536586,0.0955806783144912,387.0,1940.0,3.4779603275515902,17.434736525710814,2.602013263507492,3.3948320369258647,0.1994845360824742,4.219512195121951,2.4254881808838644,91.30962664586292,571.4568434898874,0.6139247018564662,0.9999999999999998,148.7309866661968,571.4568434898875,0.9392001425465212,0.9685320954753752,0.9958133731206564,0.9980523307931544,0.8290609871734862,0.0602756892230576,0.4318177243089564,0.3972432628645299,1.6470836391640282,0.5781409601634321,0.1066346648379907,1.250938762160009,20.0,1.0,1038.0,3540.0,492.0,2919.0,3.2999716386226305,3.1946362540232367,0.2414425047508349,0.3226514733009811,0.001926782273603,0.001412429378531,5.135669846422964,0.0,0.5690304898937992
"Sheboygan, United States",US,False,0.5.0,0.0131142599235891,0.0206792309564875,0.0018578104650271,0.0092363016714058,0.0209131289436193,1.0,0.0805823431603452,1.095211528046623,1.0396838014558782,0.0004318259917,0.0002456860594019,0.0003000639079638,0.0002535526475665,0.0057971014492753,0.029115744069015,0.5512982163160798,,0.7330784905058697,0.0031091148676532,0.6140350877192983,0.5070794336453084,0.7103452766194385,0.0347826086956521,0.1574406901509705,61.70975662766772,152.21720226749184,0.4920931730733846,0.7434782608695653,0.3522645578720345,172.0,1172.0,4.714056895632116,32.12136442837698,6.636289493000505,3.6438826248896174,0.1467576791808873,3.652173913043478,3.0381020848310567,6.726393148479734,321.6349483912103,0.259524954517713,1.0,25.91809778362044,321.6349483912103,0.9814709669415036,0.9823320845085172,0.9997727127246018,0.9999997622809408,0.847854499022483,0.4902424600827912,0.3866163858888767,0.4612381131336064,1.5507332668355385,0.4593406593406593,0.2603528988116673,1.1267128025209825,19.0,1.0,420.0,2113.0,230.0,1391.0,3.0834471423158814,2.661520215474813,0.4033866268913935,0.6631587100169508,0.0,0.0004732607666824,8.815147943836424,0.0043478260869565,0.4902947519769949
"Sheffield, United Kingdom",UK,True,0.5.0,4.402091477809493e-05,0.0051659852635213,9.498930299626556e-07,0.0001942250404542,0.0174225115392651,0.9963355045837836,0.2879254110114085,1.0527893275391202,1.0706811854929257,2.29583294391492e-05,0.0001138884301476,1.6100363516261877e-05,0.0001158831079611,0.0063122923588039,0.0167605238742529,0.739375024112833,0.4999929618241301,0.8740553654141023,0.0010551897288619,0.5879233934789491,0.395481323234285,1.4827882787842783,0.0465116279069767,0.3381448637452262,73.45968768579532,103.42083994913322,0.0089305879077798,0.6207878500237304,0.0478995404233283,2667.0,10223.0,7.246407020130795,27.77653504566821,4.887013961340484,5.393602299078012,0.260882324170987,3.525866160417656,2.3725807495630784,33.02251919767128,1895.3803936333168,0.0605105033212049,0.9999929618241268,545.7320198177733,1895.3937337477648,0.9663336835566372,0.9684076820550274,0.9961541912996128,0.9984641739818324,0.7171391530966299,0.0041687132403874,0.3274804341638941,0.3896587189327358,1.7523613241148013,0.4383236376587914,0.0932250024277344,1.2071786316305513,477.0,2.0,7429.0,18327.0,4214.0,15449.0,3.570576478252672,3.5776257473988093,0.0117460385371396,0.0053570199732857,0.0,0.0009275931685491,5.149904183780173,0.0121025154247745,0.613826137614085
"Sherbrooke, Canada",CA,False,0.5.0,0.0002519551209226,0.0125685929240071,2.375960866526904e-05,0.0022717124965967,0.021315281478795,0.8878090993730222,0.2214349031971058,1.1002745746969578,1.1175691062982642,4.378559511883622e-05,0.0001134789680676,3.5743281437689824e-05,0.0001131881662541,0.0127006280530355,0.0353741496598639,0.7463253711679787,,0.6013045106284953,0.0008759855664671,0.5942231539715817,0.4527634086577729,0.689748443669619,0.0230286113049546,0.2059863945578231,99.0920168111404,228.8176629926429,0.1381340087957195,0.6273551988834613,0.1268027210884353,926.0,2918.0,2.526693654273616,7.96208648290541,3.6632103739604394,2.556125882951089,0.317340644276902,3.5603628750872294,2.7151020408163267,24.332914028207185,1141.571320670294,0.0962598089598445,0.9999999999999986,252.7837348852192,1141.5713206702956,0.9552534559666468,0.948906720242459,0.9980133589941154,0.9997897631064144,0.8043595756494742,0.0679974178195764,0.4272233025686147,0.3771362730808595,1.728341135367384,0.4439007340090877,0.1790333560245064,1.1841391353007,152.0,1.0,2551.0,4989.0,1433.0,3675.0,3.5338983505435344,3.37370886973992,0.0446566000017161,0.1818592671859613,0.0,0.0044097013429545,3.11490390047342,0.0188415910676901,0.6672108843537415
"Shimla, India",IN,False,0.5.0,0.0,0.0456946196611444,0.0,0.0119939216324758,0.0044960883359216,1.0,0.0069338903905406,1.0350112589566522,1.4314722123283403,0.0017166282193613,0.0001643122386844,0.0017166282193613,0.0001596597563823,0.0,0.0084830339321357,0.1484221818757427,,2.3480472268599413,0.0081405510514299,0.6666666666666666,0.3694779116465863,0.028146486051639,0.0,0.4071856287425149,212.94290603713847,333.8092577738335,2.7836275183018304,0.0,0.0179640718562874,0.0,198.0,0.0,6.542838573420896,0.0,1.6118291081831266,0.0,2.0,2.203592814371257,0.5523076149902504,122.84180686077076,0.6484221818757427,1.0000000000000002,0.8517716241485539,122.84180686077076,0.9660343734278548,0.8347276863536865,0.9660343734278548,0.9084360273881984,0.4144007692360431,0.0224695938981653,0.0422701972415227,0.3721305719945203,3.222476075828437,0.6666666666666666,0.0527903469079939,1.0018775008248726,2.0,1.0,4.0,368.0,4.0,334.0,1.3415650832074126,3.4923898959476687,0.9995855855617074,0.0812290855208989,0.0,0.0,4.059263193724093,0.0,0.5748502994011976
"Shkoder, Albania",AL,False,0.5.0,0.0089472708738763,0.0153793482380114,0.0001698946653075,0.0039558823529411,0.0513477934206404,1.0,0.1301261546732564,1.0643262062675214,1.0555694493381316,0.0003432251609469,0.0005001868836596,0.0002018936564898,0.0005211685410594,0.0212121212121212,0.0047152702212549,0.7623833304590548,,0.9408683909187336,0.0058300755125651,0.4753086419753086,0.3856209150326797,0.7185497392833988,0.0363636363636363,0.3667029379760609,144.93380549269045,80.755350737565,0.4272918189544273,0.3363636363636363,0.044069640914037,37.0,1164.0,1.1911546318477113,37.47308085056043,1.6577204982853877,6.786207896625884,0.031786941580756,2.8,2.311207834602829,8.807397658910899,171.52436496658845,0.3946000982629008,1.0000000000000022,22.31980604587433,171.52436496658805,0.9473510207575372,0.9643567960577356,0.995268433132843,0.9993592993595314,0.8499874612150773,0.1700581395348837,0.2557454794380442,0.594241981777033,2.0634459485424728,0.3023255813953488,0.0781803323345137,1.094330215867914,21.0,1.0,154.0,2124.0,110.0,1838.0,3.205696103038828,3.548219164351868,0.3143407869813639,0.0318731349495314,0.0,0.0009416195856873,5.521947075802396,0.0,0.5892274211099021
